location_id,location_type,address,baidu_lat,baidu_lng,city,title,province_state,region,sales_phone,trt_id,country
cnsc8276,"['supercharger', 'standard charger']",湖南省长沙市浏阳市永盛大道88号浏阳国际家具城,28.2794130000,113.3731150000,长沙,浏阳国际家具城超级充电站（新国标）,湖南,asia_pacific,400 910 0707,11332,中国大陆
cnsc8277,"['supercharger', 'standard charger']",中国广东省深圳市龙岗区新园路88号,22.6554461000,114.2232050000,深圳,深圳大与文体度假中心超级充电站（新国标）,广东,asia_pacific,400 910 0707,11204,中国大陆
chengdugaoxinstore,"['store', 'service', 'standard charger']",四川省成都市高新区火车南站西路1777号,30.5948000000,104.0356000000,成都,成都高新特斯拉中心,四川,asia_pacific, 028-62941300,533,中国大陆
shanghaijinqiaostore,"['store', 'service', 'standard charger']",上海市浦东新区蓝天路518号,31.2462000000,121.5861000000,上海,上海金桥特斯拉中心,上海,asia_pacific, 021-80179000,383,中国大陆
shenzhenlonghuastore,"['store', 'service', 'standard charger']",广东省深圳市龙华新区民治民康路1号,22.6217080000,114.0612850000,深圳,深圳龙华特斯拉中心,广东,asia_pacific, 0755-32980934/0755-32980900,377,中国大陆
guangzhoukexuechengservice,"['service', 'standard charger']",广东省广州市黄埔区科学城南翔一路50号新银河世纪跨境电商产业园南门,23.1620310000,113.4546820000,广州,广州科学城特斯拉中心,广东,asia_pacific, 020-28674102,5241,中国大陆
ningbojiangbeiservice,['service'],浙江省宁波市江北区长兴路88号,29.9411020000,121.5016870000,宁波,宁波江北特斯拉中心,浙江,asia_pacific, 0574-26958000,6718,中国大陆
hangzhoushenbanservice,['service'],浙江省杭州市拱墅区沈半路316号,30.3346860000,120.1777930000,杭州,杭州沈半特斯拉中心,浙江,asia_pacific, 0571-26898050,3515,中国大陆
shenyangmixcstore,['store'],辽宁省沈阳市青年大街288号万象城L212,41.7818340000,123.4414690000,沈阳,沈阳万象城体验店,辽宁,asia_pacific, 024-82556029,3675,中国大陆
cnsc8280,"['supercharger', 'standard charger']",深圳市宝安区西乡镇九围路111号富源工业城内停车场,22.6421696000,113.8671640000,深圳,深圳富源工业城超级充电站（新国标）,广东,asia_pacific,400 910 0707,11142,中国大陆
cndc54537,['destination charger'],浙江宁波海曙区布政东路128号鹰达产业园4号楼,29.8599080000,121.4623000000,宁波,宁波鹰达产业园未来之+(新国标),浙江,asia_pacific,0574-87129887,57940,中国大陆
cnsc8281,"['supercharger', 'standard charger']",厦门市湖里区南山冠军路7号，地下停车场1层靠近酒店电梯入口处,24.5066838000,118.1002200000,厦门,厦门艾美酒店超级充电站（新国标）,福建,asia_pacific,400 910 0707,11143,中国大陆
cnsc8282,"['supercharger', 'standard charger']",上海市浦东新区基隆路28号喜来登酒店地下停车场二层,31.3567222000,121.5950380000,上海,上海外高桥喜来登酒店超级充电站（新国标）,上海,asia_pacific,400 910 0707,11062,中国大陆
cnsc8283,"['supercharger', 'standard charger']",湖南省邵阳市双清区邵阳大道邵阳湘林温德姆至尊豪廷大酒店地上停车场,27.2319696000,111.5258330000,邵阳,邵阳温德姆至尊豪廷大酒店超级充电站（新国标）,湖南,asia_pacific,400 910 0707,11333,中国大陆
cnsc8284,"['supercharger', 'standard charger']",陕西省宝鸡市渭滨区滨河路66号万福七星国际酒店地下停车场,34.3582813000,107.2381840000,宝鸡,宝鸡万福七星国际酒店超级充电站（新国标）,陕西,asia_pacific,400 910 0707,11334,中国大陆
cnsc8285,"['supercharger', 'standard charger']",湖南省张家界市武陵源区三官寺乡黄龙洞往三官寺乡三公里张家界禾田居度假酒店,29.3900855000,110.6494080000,张家界,张家界禾田居度假酒店超级充电站（新国标）,湖南,asia_pacific,400 910 0707,11359,中国大陆
cnsc8286,"['supercharger', 'standard charger']",湖北省十堰市茅箭区人民北路1号人民商场地下2层停车场D区,32.6586467000,110.7927970000,十堰,十堰人民商场超级充电站（新国标）,湖北,asia_pacific,400 910 0707,11466,中国大陆
cndc75638,['destination charger'],浙江乌镇桐乡龙翔街道金牛村三家村38号1幢,30.6941510000,120.5141100000,嘉兴,嘉兴桐乡冠峰度假酒店（乌镇店）目的地充电站(新国标),浙江,asia_pacific,0573-81883888,57942,中国大陆
cndc86111,['destination charger'],安徽铜陵义安区建设东路西B1 C区,30.9591290000,117.8042200000,铜陵,开元国际酒店(新国标),安徽,asia_pacific,0562-8877777,57943,中国大陆
cnsc8287,"['supercharger', 'standard charger']",湖南省株洲市沿江路与七一路交汇处，文和友附近,27.8445830000,113.1548390000,株洲,株洲大汉悦中心超级充电站（新国标）,湖南,asia_pacific,400 910 0707,11351,中国大陆
cnsc8288,"['supercharger', 'standard charger']",上海浦东新区张衡路1077号,31.1958235000,121.6094090000,上海,上海ATLATL创新研发中心超级充电站（新国标）,上海,asia_pacific,400 910 0707,11563,中国大陆
cndc57235,['destination charger'],陕西西安团结南路11号,34.2365040000,108.8890500000,西安,西安中晶华邑酒店(新国标),陕西,asia_pacific,029-88123456,57949,中国大陆
cndc85150,['destination charger'],广东省佛山市顺德德胜中路停车场B2层128至131车位,22.7977950000,113.3058100000,佛山,佛山顺德喜来登酒店目的地充电站(新国标),广东,asia_pacific,0757-28888888,57953,中国大陆
cndc88198,['destination charger'],宣城市宣州区经济技术开发区梅溪路地上停车场,30.9691180000,118.7186800000,宣城,敬亭山度假村(新国标),安徽,asia_pacific,0563-2613888,57945,中国大陆
cndc89355,['destination charger'],四川都江堰市青城山东软大道2号地上停车场,30.8998900000,103.5983800000,成都,都江堰六善酒店目的地充电站(新国标),四川,asia_pacific,028-87126666转工程总监,57947,中国大陆
cnsc8289,"['supercharger', 'standard charger']",浙江省杭州良渚街道池华街与古墩路交叉口金地广场地下B3层F区靠近商场电梯处,30.3455071000,120.0888620000,杭州,杭州良渚金地广场超级充电站（新国标）,浙江,asia_pacific,400 910 0707,11364,中国大陆
cndc86211,['destination charger'],四川峨眉山市胜利镇山湖路南段8号地下01-02车位,29.5792700000,103.4823700000,乐山,峨眉山蓝光己庄酒店(新国标),四川,asia_pacific,0833-2212888,57954,中国大陆
cnsc8290,"['supercharger', 'standard charger']",辽宁省大连市中山区人民路66号B1层（入口：人民路）,38.9313161000,121.6598300000,大连,大连香格里拉酒店超级充电站（新国标）,辽宁,asia_pacific,400 910 0707,11471,中国大陆
cnsc8291,"['supercharger', 'standard charger']",北京市朝阳区朝阳北路财经路252号,39.9336675000,116.5669940000,北京,北京三间房音乐文化广场超级充电站（新国标）,北京,asia_pacific,400 910 0707,11237,中国大陆
cndc87674,['destination charger'],海南海口市龙华区城西路1号,19.9990910000,110.3468500000,海口,栖酒店(新国标),海南,asia_pacific,0898-68566866,57955,中国大陆
cndc84449,['destination charger'],江苏盐城市大丰区港区工业六大道木材产业园神州四路西侧职工佳苑综合楼1幢105室门前,33.2090500000,120.7594900000,盐城,大丰区港区水岸明珠商务宾馆(新国标),江苏,asia_pacific,15251170289,57956,中国大陆
shenyanglianheluservice,['service'],辽宁省沈阳市大东区联合路187号,41.8368190000,123.4969720000,沈阳,沈阳联合路特斯拉中心,辽宁,asia_pacific, 024-82556033,8866,中国大陆
cnsc8292,"['supercharger', 'standard charger']",陕西省渭南市临渭区朝阳大街（中段）南100米,34.5005231000,109.4679040000,渭南,渭南体育馆超级充电站（新国标）,陕西,asia_pacific,400 910 0707,11335,中国大陆
cnsc8293,"['supercharger', 'standard charger']",广东省深圳市南山区后海大道与海德一道交汇处中洲控股金融中心地面停车场（入口：文心三路）,22.5232388700,113.9397065000,深圳,深圳中洲控股中心超级充电站（V2+V3 | 新国标）,广东,asia_pacific,400 910 0707,17241,中国大陆
cnsc8294,"['supercharger', 'standard charger']",广东省广州市双塔路与赤岗北路交叉口内四季天地停车场,23.1063339000,113.3343940000,广州,广州四季天地超级充电站（新国标）,广东,asia_pacific,400 910 0707,11201,中国大陆
cndc59433,['destination charger'],浙江安吉县天荒坪镇五鹤村,30.5129900000,119.6798800000,湖州,湖州安吉天荒坪山那边民宿目的地充电站(新国标),浙江,asia_pacific,18768380505,57895,中国大陆
cndc72979,['destination charger'],广东省广州市海珠区琶洲阅江中路832号天幕广场B3 (C0911-C0915车位）,23.1101900000,113.3914300000,广州,广州保利天幕目的地充电站(新国标),广东,asia_pacific,020-80929000,35046,中国大陆
cndc92255,['destination charger'],河北秦皇岛昌黎县大蒲河镇黄金海岸工业区金海南路7号黄金海岸社区四期南区（C3-2）地下车库,39.6724040000,119.3202100000,秦皇岛,阿那亚黄金海岸社区四期(新国标),河北,asia_pacific,4008109988,57957,中国大陆
cnsc8925,"['supercharger', 'standard charger']",安徽省合肥市包河区云谷路滨湖银泰城地下三层F区,31.7203344000,117.3075860000,合肥,合肥滨湖银泰城超级充电站（新国标）,安徽,asia_pacific,400 910 0707,11749,中国大陆
cnsc8926,"['supercharger', 'standard charger']",浙江省绍兴市柯桥区金柯桥大道2689号,30.1254811000,120.5235730000,绍兴,绍兴柯桥名骅汽车超级充电站（新国标）,浙江,asia_pacific,400 910 0707,11465,中国大陆
cnsc8927,"['supercharger', 'standard charger']",湖北省武汉市洪山区珞喻路35号银泰创意城地下3层E区,30.5327671000,114.3630150000,武汉,武汉银泰创意城超级充电站（新国标）,湖北,asia_pacific,400 910 0707,12033,中国大陆
cnsc8928,"['supercharger', 'standard charger']",广东省佛山市祖庙路与建新路交界处，Nova岭南站P1停车场B1层A区,23.0332055000,113.1194890000,佛山,佛山Nova岭南站超级充电站（新国标）,广东,asia_pacific,400 910 0707,11467,中国大陆
cnsc8929,"['supercharger', 'standard charger']",四川省成都市青羊区青羊大道99号地上停车场,30.6711912000,104.0137960000,成都,成都优品道超级充电站（新国标）,四川,asia_pacific,400 910 0707,12036,中国大陆
cnsc8930,"['supercharger', 'standard charger']",安徽省合肥市南二环路与石台南路交叉口处附近,31.8225661000,117.2463090000,合肥,合肥红星美凯龙超级充电站（新国标）,安徽,asia_pacific,400 910 0707,11759,中国大陆
cnsc8931,"['supercharger', 'standard charger']",江苏省南京市建邺区应天大街888号B3层E区,32.0295081000,118.7473800000,南京,南京金鹰世界超级充电站（新国标）,江苏,asia_pacific,400 910 0707,10536,中国大陆
cnsc8932,"['supercharger', 'standard charger']",湖北省武汉市洪山区关山大道473号地下二层D区,30.4867665000,114.4175990000,武汉,武汉光谷新发展国际中心超级充电站（新国标）,湖北,asia_pacific,400 910 0707,12111,中国大陆
cnsc8933,"['supercharger', 'standard charger']",湖南省永州市冷水滩区河东湘永路198号中邦世纪广场停车场地下二层G2区,26.4420826000,111.6185730000,永州,永州中邦世纪广场超级充电站（新国标）,湖南,asia_pacific,400 910 0707,11564,中国大陆
cnsc8934,"['supercharger', 'standard charger']",湖北省武汉市青山区和平大道819号奥山世纪广场停车场地下二层E2区,30.6235170000,114.3671600000,武汉,武汉奥山世纪城超级充电站（新国标）,湖北,asia_pacific,400 910 0707,12032,中国大陆
cnsc8936,"['supercharger', 'standard charger']",四川省成都市温江区光华大道三段1856号德昆新天地地下停车场B2层,30.6951491000,103.8629820000,成都,成都德昆新天地超级充电站（新国标）,四川,asia_pacific,400 910 0707,12224,中国大陆
cnsc8937,"['supercharger', 'standard charger']",浙江省宁波市余姚市城东路与站南路交叉口西北100米,30.1014536000,121.1804950000,宁波,余姚河姆渡创新技术产业园超级充电站（新国标）,浙江,asia_pacific,400 910 0707,12267,中国大陆
cnsc8938,"['supercharger', 'standard charger']",上海市长宁区仙霞路99号尚嘉中心负二层LG2 (4桩位，车位编号 10，11 ，18，19) 和 负三层B3（6 桩位 车位编号：C区 277-287）,31.2115074000,121.4135590000,上海,上海尚嘉中心超级充电站（新国标）,上海,asia_pacific,400 910 0707,12042,中国大陆
haikouxiuying,"['service', 'standard charger']",海南省海口市高新产业开发区兴海路9号前院,20.0090060000,110.2643010000,海口,海口秀英特斯拉中心,海南,asia_pacific, 0898-36642099,16231,中国大陆
cnsc8939,"['supercharger', 'standard charger']",江苏省苏州市姑苏区干将东路818号,31.3134704000,120.6322380000,苏州,苏州温德姆花园酒店超级充电站（新国标）,江苏,asia_pacific,400 910 0707,11813,中国大陆
cndc75284,['destination charger'],河北石家庄市石家庄市裕华区育才街168号B3，21-23车位,38.0363870000,114.5346000000,石家庄,河北宾馆(新国标),河北,asia_pacific,0311-85266666-6116/6117/6118,57948,中国大陆
cndc86218,['destination charger'],保定市雄县雄州温泉城一号路地面停车场,38.9772240000,116.0474800000,保定,华润大学（近木棉花酒店）目的地充电站(新国标),河北,asia_pacific,0312--5968899,57962,中国大陆
cnsc8940,"['supercharger', 'standard charger']",浙江省杭州市余杭区文一西路961号地下二层B区,30.2872879000,120.0361170000,杭州,杭州西溪亲橙里超级充电站（新国标）,浙江,asia_pacific,400 910 0707,12261,中国大陆
cnsc8941,"['supercharger', 'standard charger']",浙江省杭州市建德市洋溪街道朝阳路239号,29.5229078000,119.3279200000,杭州,建德逸龙文化创意产业园超级充电站（新国标）,浙江,asia_pacific,400 910 0707,12259,中国大陆
cnsc8942,"['supercharger', 'standard charger']",福建省厦门市思明区台东路158号,24.4962650000,118.2024020000,厦门,厦门世纪财富中心超级充电站（新国标）,福建,asia_pacific,400 910 0707,11947,中国大陆
cnsc8944,"['supercharger', 'standard charger']",北京市朝阳区望京西路甲50号卷石天地大厦地面停车场,39.9894400200,116.4646509000,北京,北京卷石天地超级充电站（新国标）,北京,asia_pacific,400 910 0707,11398,中国大陆
cnsc8945,"['supercharger', 'standard charger']",辽宁省本溪市明山区胜利路128号进入地下车库左转,41.3107317000,123.7975060000,本溪,本溪银亿国际酒店超级充电站（新国标）,辽宁,asia_pacific,400 910 0707,11931,中国大陆
cnsc8946,"['supercharger', 'standard charger']",安徽省黄山市屯溪区徽州大道1号皇冠假日酒店地下停车场一层,29.7108744000,118.3427010000,黄山,黄山昱城皇冠假日酒店超级充电站（新国标）,安徽,asia_pacific,400 910 0707,11874,中国大陆
cnsc8947,"['supercharger', 'standard charger']",重庆市南岸区烟雨路9号国瑞中心地下停车场B3层A区,29.5429095000,106.5928420000,重庆,重庆国瑞中心超级充电站（新国标）,重庆,asia_pacific,400 910 0707,12133,中国大陆
cnsc8948,"['supercharger', 'standard charger']",广西壮族自治区柳州市鱼峰区新柳大道113号地下6车位 B2靠近出口,24.3664732000,109.5192200000,柳州,柳州东城华美达广场酒店超级充电站（新国标）,广西,asia_pacific,400 910 0707,11930,中国大陆
zhengzhoufuta,"['store', 'service']",河南省郑州市管城回族区经济技术开发区第三大街与经北六路交叉口东北角,34.7400540000,113.7543870000,郑州,郑州福塔特斯拉中心,河南,asia_pacific, 0371-81901469,8895,中国大陆
shanghaihuaxiang,['service'],上海市闵行区华翔路299号,31.1793770000,121.3279380000,上海,上海华翔特斯拉中心,上海,asia_pacific, 021-60114896,5046,中国大陆
cnsc8949,"['supercharger', 'standard charger']",北京市大兴区清源西路1号院地面停车场,39.7504840000,116.3276410000,北京,北京大兴国超钧恒超级充电站（新国标）,北京,asia_pacific,400 910 0707,12498,中国大陆
cnsc8951,"['supercharger', 'standard charger']",广西壮族自治区钦州市钦南区扬帆北大道19号人和春天地面停车场,21.9594264900,108.6466753000,钦州,钦州人和春天超级充电站（新国标）,广西,asia_pacific,400 910 0707,11469,中国大陆
cnsc8952,"['supercharger', 'standard charger']",山东省济南市历下区工业南路44号地面停车场,36.6882668000,117.1314280000,济南,济南禧悦东方酒店超级充电站（新国标）,山东,asia_pacific,400 910 0707,12585,中国大陆
cnsc8953,"['supercharger', 'standard charger']",北京市顺义区天竺镇裕翔路99号欧陆广场地上车位,40.0729426000,116.5538060000,北京,北京欧陆广场超级充电站（新国标）,北京,asia_pacific,400 910 0707,12262,中国大陆
cnsc8954,"['supercharger', 'standard charger']",广西壮族自治区玉林市玉州区二环北路凤凰广场,22.6648726000,110.1807460000,玉林,玉林碧桂园凤凰广场超级充电站（新国标）,广西,asia_pacific,400 910 0707,12034,中国大陆
cnsc8957,"['supercharger', 'standard charger']",广东省深圳市南山区西丽茶光路波顿科技园波顿大厦B座,22.5731214000,113.9463600000,深圳,深圳波顿大厦超级充电站（新国标）,广东,asia_pacific,400 910 0707,12448,中国大陆
hangzhouxiaoshan,"['store', 'service', 'standard charger']",浙江省杭州市萧山区通惠北路698号,30.2177030000,120.2956480000,杭州,杭州萧山特斯拉中心,浙江,asia_pacific, 0571-26898010,11865,中国大陆
cnsc8958,"['supercharger', 'standard charger']",北京市顺义区天竺竺林路杨林收费站出口罗红摄影艺术馆地面停车场,40.0490020000,116.5811370000,北京,北京顺义罗红摄影艺术馆超级充电站（新国标）,北京,asia_pacific,400 910 0707,11065,中国大陆
cnsc8959,"['supercharger', 'standard charger']",上海市嘉定区澄浏中路3172号地面停车场（入口：迎园东路）,31.3923945000,121.2849600000,上海,上海百联嘉定购物中心超级充电站（新国标）,上海,asia_pacific,400 910 0707,12140,中国大陆
cnsc8960,"['supercharger', 'standard charger']",广东省深圳市南山区南新路与东滨路交汇处,22.5183337000,113.9206700000,深圳,深圳阳光科创中心超级充电站（新国标）,广东,asia_pacific,400 910 0707,12499,中国大陆
cnsc8961,"['supercharger', 'standard charger']",广东省广州市立白中心地下停车场B3层4区,23.1076144000,113.2446260000,广州,广州立白中心超级充电站（新国标）,广东,asia_pacific,400 910 0707,12447,中国大陆
cnsc8962,"['supercharger', 'standard charger']",四川省成都市武侯区天府二街与富华北路交叉口南100米鹭洲里地下停车场B2层A区,30.5567832000,104.0492930000,成都,成都建发鹭洲里超级充电站（新国标）,四川,asia_pacific,400 910 0707,12223,中国大陆
cndc524066,['destination charger'],广东省广州市南沙区庙南路南沙滨海花园十三期,22.7771400000,113.5097400000,广州,越秀明珠天悦江湾(新国标),广东,asia_pacific,020-84683960,60034,中国大陆
cnsc8963,"['supercharger', 'standard charger']",广东省佛山市三水区西南街道南丰大道3号,23.1819227000,112.9085040000,佛山,佛山百利达广场超级充电站（新国标）,广东,asia_pacific,400 910 0707,12635,中国大陆
cnsc8964,"['supercharger', 'standard charger']",广西壮族自治区百色市右江区安达曼国际酒店地下停车场,23.8934624000,106.6362030000,百色,百色安达曼国际酒店超级充电站（新国标）,广西,asia_pacific,400 910 0707,12629,中国大陆
cnsc8965,"['supercharger', 'standard charger']",广西壮族自治区桂林市象山区凯风路90号万福广场停车场负一层C区,25.2252267000,110.2948320000,桂林,桂林万福广场超级充电站（新国标）,广西,asia_pacific,400 910 0707,12630,中国大陆
cnsc8966,"['supercharger', 'standard charger']",上海市闵行区古北路1699号 地下三层 B3 A区,31.1939194000,121.4091960000,上海,上海古北1699超级充电站（新国标）,上海,asia_pacific,400 910 0707,12260,中国大陆
cnsc8967,"['supercharger', 'standard charger']",广东省深圳市龙岗区五和大道80号,22.6255931000,114.0676290000,深圳,深圳五和商业广场超级充电站（新国标）,广东,asia_pacific,400 910 0707,9348,中国大陆
cnsc8969,"['supercharger', 'standard charger']",北京市朝阳区清河营中街7号院华贸城东区地下停车场B3层A区112-118,40.0543753000,116.4381110000,北京,北京北苑华贸天地超级充电站（新国标）,北京,asia_pacific,400 910 0707,12676,中国大陆
cnsc8970,"['supercharger', 'standard charger']",四川省成都市成华区双庆路8号万象城地下停车场（东入口）B3层,30.6556284000,104.1220620000,成都,成都万象城超级充电站（新国标）,四川,asia_pacific,400 910 0707,12221,中国大陆
cnsc8971,"['supercharger', 'standard charger']",浙江省杭州市江干区湖畔中心地下B2层K区,30.3152423000,120.3219010000,杭州,杭州下沙湖畔中心超级充电站（新国标）,浙江,asia_pacific,400 910 0707,12446,中国大陆
cnsc8973,"['supercharger', 'standard charger']",北京市朝阳区来广营西路59号（北苑东路与北苑南街交叉口）,40.0313288000,116.4474170000,北京,北京红星美凯龙超级充电站（新国标）,北京,asia_pacific,400 910 0707,11066,中国大陆
cnsc8974,"['supercharger', 'standard charger']",江苏省南通市海安市通榆中路81号,32.5423240000,120.4903560000,南通,南通海安奇通电气超级充电站（新国标）,江苏,asia_pacific,400 910 0707,12584,中国大陆
cnsc8975,"['supercharger', 'standard charger']",浙江省宁波市慈溪市坎墩西路408号中石化加油站北边300米,30.2213930000,121.2586650000,宁波,宁波慈溪坎墩超级充电站（新国标）,浙江,asia_pacific,400 910 0707,12732,中国大陆
cnsc8976,"['supercharger', 'standard charger']",湖北省恩施市施州大道奥山世纪城3号楼，恩施民俗街停车场入口一层B区,30.3507070000,109.4950520000,恩施,恩施奥山世纪城超级充电站（新国标）,湖北,asia_pacific,400 910 0707,12551,中国大陆
cnsc8978,"['supercharger', 'standard charger']",辽宁省朝阳市双塔区什家河北路1号进停车场左转,41.5963110000,120.4864400000,朝阳,朝阳凤凰酒店超级充电站（新国标）,辽宁,asia_pacific,400 910 0707,11811,中国大陆
cnsc8979,"['supercharger', 'standard charger']",甘肃省兰州市七里河区西津西路14号地下B2层G区,36.0680490000,103.7765290000,兰州,兰州中心超级充电站（新国标）,甘肃,asia_pacific,400 910 0707,12673,中国大陆
cnsc8980,"['supercharger', 'standard charger']",四川省成都市武侯区交子大道300号悠方购物中心地下停车场B2层B区,30.5890400000,104.0642150000,成都,成都悠方购物中心超级充电站（新国标）,四川,asia_pacific,400 910 0707,12672,中国大陆
cnsc8981,"['supercharger', 'standard charger']",浙江省杭州市西湖区双龙街龙湖西溪天街地下B1层A区,30.2982520000,120.0754330000,杭州,杭州龙湖西溪天街超级充电站（新国标）,浙江,asia_pacific,400 910 0707,12675,中国大陆
cnsc8982,"['supercharger', 'standard charger']",湖南省长沙市岳麓区东方红路1099号步步高梅溪新天地2号门地面停车场,28.2044602000,112.8690310000,长沙,长沙步步高梅溪新天地超级充电站（新国标）,湖南,asia_pacific,400 910 0707,12730,中国大陆
cnsc8983,"['supercharger', 'standard charger']",河南省郑州市管城回族区经北六路与经开第四大街交叉口西150米地面停车场（入口：经北六路）,34.7399964000,113.7542630000,郑州,郑州特斯拉中心超级充电站（新国标）,河南,asia_pacific,400 910 0707,12567,中国大陆
cnsc8984,"['supercharger', 'standard charger']",北京市房山区京良路太阳圣火广场地面停车场,39.7796045000,116.1771240000,北京,北京房山太阳圣火广场超级充电站（新国标）,北京,asia_pacific,400 910 0707,12031,中国大陆
cndc526997,['destination charger'],湖北省武汉市洪山区雄楚大街232号,30.5226500000,114.3395100000,武汉,武汉搏胜酒店(新国标),湖北,asia_pacific,027-59216166,60028,中国大陆
cndc526984,['destination charger'],广东省清远市清新区浸潭镇新华村二十一度山山居,24.1512100000,112.6451000000,清远,二十一度山居(新国标),广东,asia_pacific,13929929184,60018,中国大陆
shenzhenoneavenue,['store'],广东省深圳市福田区深南大道2005号One Avenue卓悦中心西区L1 L125号铺,22.5417910000,114.0726190000,深圳,深圳福田卓悦中心体验店,广东,asia_pacific, 0755-32980981,8880,中国大陆
cnsc8985,"['supercharger', 'standard charger']",广东省深圳市宝安区新湖路宝新高尔夫地面停车场,22.5868505000,113.8625640000,深圳,深圳宝新高尔夫超级充电站（新国标）,广东,asia_pacific,400 910 0707,12771,中国大陆
cndc533871,['destination charger'],北京市朝阳区建外SOHO西区车场B2,39.9116500000,116.4618100000,北京,北京建外SOHO(新国标),北京,asia_pacific,010-58696690,60053,中国大陆
cndc534164,['destination charger'],海南省临高县临高角风景旅游度假区,19.9936200000,109.7377900000,临高县,海南临高富力悦海湾(新国标),海南,asia_pacific,0898-28372777,60039,中国大陆
dalianwestlakeservice,"['service', 'standard charger']",辽宁省大连市甘井子区红旗西路棠梨街9号,38.9466584000,121.4899870000,大连,大连西山湖特斯拉中心,辽宁,asia_pacific, 0411-84488008,8888,中国大陆
cnsc8986,"['supercharger', 'standard charger']",浙江省金华市东阳市横店华夏大道233号,29.1683754000,120.3259010000,金华,横店东磁大厦超级充电站（新国标）,浙江,asia_pacific,400 910 0707,13034,中国大陆
cnsc8987,"['supercharger', 'standard charger']",广东省珠海市香洲区富华里停车场东入口负一层B3区,22.2419804000,113.5472150000,珠海,珠海富华里广场超级充电站（新国标）,广东,asia_pacific,400 910 0707,13000,中国大陆
cnsc8988,"['supercharger', 'standard charger']",浙江省杭州市西湖区文三路与学院路交叉口西南侧 黄龙万科中心 地下停车场B2层B区,30.2812011000,120.1325600000,杭州,杭州黄龙万科中心超级充电站（新国标）,浙江,asia_pacific,400 910 0707,12997,中国大陆
xianzhongda,"['store', 'standard charger']",陕西省西安市高新区科技二路与高新路十字西南角中大国际一楼,34.2278910000,108.9031400000,西安,西安中大体验店,陕西,asia_pacific, 029-88417606,1379,中国大陆
cnsc8989,"['supercharger', 'standard charger']",上海市金山区板桥西路189号（靠近停车场入口左侧即到）,30.7382216000,121.3538470000,上海,上海金山百联购物中心超级充电站（新国标）,上海,asia_pacific,400 910 0707,13636,中国大陆
cnsc8990,"['supercharger', 'standard charger']",浙江省杭州市江干区秋涛北路72号欧亚达家居（秋涛店）地下一层B1区,30.2659577000,120.2088310000,杭州,杭州欧亚达家居秋涛店超级充电站（新国标）,浙江,asia_pacific,400 910 0707,13037,中国大陆
shanghaichuangzhihui,"['store', 'service']",上海市杨浦区安波路998号创智汇园区3号楼一层,31.3059390000,121.5267850000,上海,上海创智汇特斯拉中心,上海,asia_pacific, 021-80179068,12160,中国大陆
cndc55873,['destination charger'],江苏扬州邗江区京华城路8号地下停车场VIP 34-37车位,32.3850420000,119.3802700000,扬州,五彩世界生活广场(新国标),江苏,asia_pacific,0514-87755555,57911,中国大陆
cnsc8991,"['supercharger', 'standard charger']",四川省成都市新都区电子路388号海伦城市广场地面停车场,30.8199198600,104.1659906000,成都,成都海乐荟广场超级充电站（新国标）,四川,asia_pacific,400 910 0707,13449,中国大陆
cnsc8992,"['supercharger', 'standard charger']",四川省成都市武侯区武侯大道与武兴二路交叉口西北角武侯吾悦广场B3层J区,30.6263857000,103.9952350000,成都,成都吾悦广场超级充电站（新国标）,四川,asia_pacific,400 910 0707,13005,中国大陆
cnsc8993,"['supercharger', 'standard charger']",浙江省温州市鹿城区车站大道292号喜来登酒店地下停车场B2层,28.0065001000,120.6905790000,温州,温州喜来登酒店超级充电站（新国标）,浙江,asia_pacific,400 910 0707,12731,中国大陆
cndc550625,['destination charger'],江苏省无锡市锡山区锡东大道与园南路交叉口,31.6692600000,120.4727700000,无锡,阿科力中弗(新国标),江苏,asia_pacific,0510-88600752,60065,中国大陆
cnsc8994,"['supercharger', 'standard charger']",浙江省杭州市上城区延安路98号地下二层E区,30.2497830000,120.1713530000,杭州,银泰百货西湖店超级充电站（新国标）,浙江,asia_pacific,400 910 0707,13036,中国大陆
cnsc8995,"['supercharger', 'standard charger']",广东省中山市中山六路天奕星河COCO City负一层,22.5247718000,113.4285730000,中山,中山天奕星河COCO City超级充电站（新国标）,广东,asia_pacific,400 910 0707,13445,中国大陆
cndc552318,['destination charger'],江西省上饶市上饶县灵山大道288号地上停车场1-5号车位,28.5072900000,117.9244100000,上饶,悅麓开元观堂酒店(新国标),江西,asia_pacific,0793-6166666,60072,中国大陆
cnsc8996,"['supercharger', 'standard charger']",上海市长宁区临虹路7号上海阿纳迪酒店地下B2层B区,31.2354924000,121.3642620000,上海,上海阿纳迪酒店超级充电站（新国标）,上海,asia_pacific,400 910 0707,13794,中国大陆
cnsc8997,"['supercharger', 'standard charger']",陕西省西安市雁塔区团结南路与科技三路交叉口东南50米高新益田假日新天地地下停车场B2层,34.2277454800,108.8891078000,西安,高新益田假日新天地超级充电站（新国标）,陕西,asia_pacific,400 910 0707,13448,中国大陆
cnsc8998,"['supercharger', 'standard charger']",广东省广州市南沙区进港大道与金沙路交汇处,22.8070012000,113.5516100000,广州,广州南沙今洲新天地超级充电站（新国标）,广东,asia_pacific,400 910 0707,13630,中国大陆
