id,name,site,pointLat,pointLng,price,buildingCount
2411062549703,海天明月居,盐田区沙头角,22.556089,114.242713,暂无数据,3
2411062672689,沙头角保税区第三工人生活区,盐田区沙头角,22.564279,114.246709,32247元/平,4
2411063041538,满庭芳花园,龙岗区布吉关,22.604893,114.129353,38000元/平,3
2411063051690,富源居,龙岗区丹竹头,22.619957,114.161336,暂无数据,7
2411063053016,锦绣山庄,龙岗区丹竹头,22.613351,114.154891,暂无数据,3
2411063048317,百门前工业区,龙岗区布吉南岭,22.611526,114.148247,暂无数据,25
2411063009749,新华楼,福田区园岭,22.561742,114.109637,暂无数据,1
2411063043827,庆展花园,龙岗区布吉关,22.601874,114.132809,暂无数据,5
2411063051786,玉岭花园,龙岗区布吉南岭,22.61161,114.157822,暂无数据,23
2411063047169,怡和园,龙岗区布吉街,22.617357,114.130061,暂无数据,1
2411063053513,景民新城,龙岗区丹竹头,22.626353,114.164567,暂无数据,2
2411063586045,福田法庭住宅楼,福田区赤尾,22.539671,114.098478,49800元/平,1
2411062602198,翠景苑,盐田区沙头角,22.563031,114.229776,暂无数据,4
2411099764576,梧桐花园,龙岗区横岗,22.646296,114.18907,32935元/平,175
2411062567425,桥东新村东区,盐田区沙头角,22.554456,114.238922,暂无数据,8
2411062554905,瀚海東岸,盐田区沙头角,22.557497,114.238437,45860元/平,5
2411062602339,桐海雅庭,盐田区沙头角,22.562715,114.23031,40000元/平,1
2412155100344081,中航V尚街,福田区华强北,22.550688,114.090616,暂无数据,1
2412518180269151,同富住宅楼,宝安区西乡,22.573221,113.883693,33700元/平,2
2412835651071589,39号大院,福田区华强南,22.543253,114.100595,53000元/平,4
2420020620311079,晒布路45号,罗湖区东门,22.555403,114.127655,暂无数据,1
2420021980507247,城东街小区,罗湖区东门,22.553916,114.128967,57500元/平,1
2420022244910441,西万住宅楼,宝安区西乡,22.583186,113.890088,34000元/平,1
2420024196103543,湖贝路2165号,罗湖区东门,22.551381,114.129836,暂无数据,1
2415502475561161,龙江一巷8号畜牧局宿舍楼,宝安区新安,22.56673,113.915756,64856元/平,1
2416707313478967,建行综合楼,南山区蛇口,22.495836,113.932901,60000元/平,2
2418203720583587,大鹏阁,罗湖区东门,22.553086,114.124762,暂无数据,1
2420025713833269,桂园小学宿舍楼,罗湖区地王,22.551679,114.117645,暂无数据,1
2420022080265526,金华阁,罗湖区银湖,22.572744,114.103678,暂无数据,1
2420030720981696,沙井水源居,宝安区沙井,22.756775,113.834204,暂无数据,1
2413168564777338,国通大厦,福田区新洲,22.53288,114.049384,暂无数据,2
2420030806965507,龙岭花园,大鹏新区大鹏半岛,22.60352,114.47533,20000元/平,7
2420030869988839,南光市场,南山区南山中心,22.536197,113.934212,60000元/平,1
2420030725174682,致富居,宝安区,22.673095,113.951458,暂无数据,4
2420030725173756,景湖家园,宝安区松岗,22.776477,113.844319,暂无数据,5
2420030724123217,腾芳花园,宝安区沙井,22.71382,113.807178,暂无数据,1
2411062646053,元墩西街2号,盐田区沙头角,22.560739,114.231556,暂无数据,2
2415977610514060,新安湖综合楼,宝安区新安,22.56842,113.91349,暂无数据,1
2416135349373734,南湖路2013号,罗湖区春风路,22.544013,114.127712,42000元/平,1
2414415961271658,鹤洲豪庭,宝安区曦城,22.627808,113.877392,暂无数据,3
2414282924240215,佳嘉豪商务大厦,南山区南头,22.546576,113.933302,暂无数据,1
2411062604423,云汉路8号,盐田区沙头角,22.569191,114.248026,暂无数据,1
2411062602283,蓝色海安居,盐田区沙头角,22.562455,114.230945,44715元/平,2
246968135396468,招商三联旧改,龙岗区布吉水径,22.627966,114.124271,暂无数据,2
2420024126800093,竹园企业公司住宅楼,罗湖区清水河,22.577507,114.110899,41700元/平,1
2410976064974287,外贸集团大厦,罗湖区螺岭,22.555065,114.129964,暂无数据,1
2420023326364048,海滨中学教师宿舍楼,宝安区翻身,22.564324,113.905354,暂无数据,1
2420027265574079,维也纳酒店(东门店),罗湖区螺岭,22.554513,114.129998,暂无数据,1
2415732420129217,新园路16号大院,罗湖区东门,22.555368,114.125501,50427元/平,2
2411052656102,玉湖山畔,龙岗区龙岗中心城,22.763009,114.251849,暂无数据,4
2411053061600,万科翡丽郡二期,宝安区沙井,22.738775,113.820608,49000元/平,3
2411053171716,金福雅苑,宝安区松岗,22.773102,113.83923,暂无数据,3
2420028479335192,曼湾广场,大鹏新区大鹏半岛,22.570171,114.503087,暂无数据,2
2412967951216553,鼎尚时代,宝安区西乡,22.608343,113.863855,暂无数据,2
2420023693545302,道路公司宿舍,罗湖区清水河,22.575965,114.111471,40000元/平,1
2411062513166,碧海苑,盐田区沙头角,22.549047,114.239558,36000元/平,1
2411055279219,濠景时代,宝安区沙井,22.740585,113.797845,暂无数据,2
2411054021550,城市丽都花园,宝安区沙井,22.721986533874,113.84289711623,暂无数据,21
2411050203662,凤凰世纪花园,宝安区福永,22.700879751191,113.83017357151,暂无数据,5
2420030806965507,龙岭花园,大鹏新区大鹏半岛,22.60352,114.47533,20000元/平,7
2420030869988839,南光市场,南山区南山中心,22.536197,113.934212,60000元/平,1
2420030795425428,山海名苑,大鹏新区大鹏半岛,22.549826,114.495463,暂无数据,4
2411050254445,福永商会信息大厦,宝安区福永,22.690916720493,113.81643921571,暂无数据,1
2411050270653,广场大厦,宝安区新安,22.569381481403,113.90757124139,暂无数据,1
2420025942468167,新桥凯悦大厦,宝安区沙井,22.742246,113.849536,暂无数据,1
2420025941414187,景富大厦,龙岗区布吉街,22.616679,114.116173,暂无数据,1
2411063571506,富基PARK,罗湖区布心,22.585299,114.126369,暂无数据,1
2420030719927617,金色家园,宝安区桃源居,22.736578,113.860489,暂无数据,1
2420030718889271,東山得宝楼,宝安区西乡,22.606446,113.86838,暂无数据,2
2411100892893,天利中央商务广场二期,南山区后海,22.524278,113.941633,暂无数据,2
2411100920704,天吉大厦,福田区车公庙,22.538557,114.038416,暂无数据,1
2411100892435,泰然大厦,福田区车公庙,22.536604,114.029005,暂无数据,4
