id,name,site,pointLat,pointLng,price,buildingCount
2411100250555,35区住宅楼,宝安区新安,22.583229,113.904442,46392元/平,7
2411049179301,裕安居2区,宝安区新安,22.583521266064,113.91311953885,暂无数据,6
2411100806806,金龙大厦,罗湖区春风路,22.548675,114.128535,暂无数据,1
247579588636939,电联大厦,龙岗区布吉大芬,22.619238,114.14294,28900元/平,6
2411053208152,宝利豪庭,宝安区松岗,22.769235793667,113.85819152467,38400元/平,15
2411063687463,深蓝公寓,南山区后海,22.518627,113.935106,99800元/平,1
2411051255721,融富花园,龙岗区坪地,22.77660605843,114.30865063067,25040元/平,6
2420030727273557,盛世华庭,宝安区石岩,22.658097,113.923276,暂无数据,5
24000000000118,中医院综合楼,宝安区新安,22.578964995674,113.90636597525,52689元/平,1
2412651794804685,31区前进一路162号,宝安区新安,22.579792,113.906396,暂无数据,2
2411099783949,45区综合楼宝安区,宝安区翻身,22.571149,113.899604,44300元/平,17
2411100032521,德兴城花园,龙岗区布吉街,22.614861,114.120201,29400元/平,19
2420039482540764,华盛珑悦,龙华区龙华中心,22.656993,114.036593,77694元/平,7
2411063039866,华昱花园,龙岗区布吉街,22.617559,114.131237,35600元/平,8
2411049729537,鼎太风华六期,南山区前海,22.522218255143,113.91664179667,98400元/平,5
24000000000118,中医院综合楼,宝安区新安,22.578964995674,113.90636597525,52689元/平,1
246946024600333,山语海,南山区前海,22.490612,113.898708,100800元/平,11
2411099662942,江南华府,龙华区龙华中心,22.660189,114.043734,41200元/平,3
2411100442009,英郡假日广场,龙岗区丹竹头,22.62387,114.15591,45600元/平,6
2411063050343,南威中心,龙岗区布吉南岭,22.611537,114.150532,31800元/平,16
2411050202171,凤凰花苑,宝安区福永,22.687038623831,113.83715030147,48900元/平,4
2414167048489205,佳华领域广场,龙华区观澜,22.719930645178,114.06331527331,53000元/平,9
2411063705840,金色阳光雅居,南山区蛇口,22.496349,113.942235,76000元/平,1
2411050346033,宝湖居花园,宝安区新安,22.575242379321,113.91820894396,65000元/平,7
2411100443892,合正丹郡,龙岗区丹竹头,22.625586,114.16371,38600元/平,7
2411062627641,月亮湾山庄,南山区前海,22.496679,113.894108,70000元/平,250
2414281338270166,广福大厦,宝安区福永,22.678508,113.832404,33637元/平,2
249028041715975,西海湾公寓,南山区后海,22.519402,113.935826,100606元/平,1
2411063226191,懿花园,龙华区观澜,22.698107,114.069763,56600元/平,45
2411099793090,深华园南山区,南山区南山中心,22.523199,113.924741,62600元/平,3
2420039882349131,中森公园华府,龙华区观澜,22.699705,114.096932,46000元/平,10
2411052365554,学府雅苑,宝安区沙井,22.720945169489,113.8207795867,暂无数据,3
247281701040336,月华苑公寓,南山区前海,22.49921,113.894238,60132元/平,2
2411049728689,鼎太风华四期,南山区前海,22.523974420607,113.91676616434,98400元/平,4
2420041107326587,昊龙华庭,龙岗区平湖,22.708083,114.128067,暂无数据,3
2411062676115,云顶天海,盐田区梅沙,22.606653,114.312441,38800元/平,4
2411049724839,心语雅园,南山区前海,22.522636429083,113.91855060659,91600元/平,2
2411063687302,现代城梦想家园,南山区后海,22.518254,113.933711,86600元/平,3
2411062554867,绿景蓝湾半岛,福田区沙尾,22.521611,114.046987,79000元/平,8
2413968546475580,南海花园别墅区,南山区后海,22.511033,113.936404,58000元/平,9
2411049749606,后海统建楼,南山区后海,22.512766717564,113.93804498163,74077元/平,7
2411062667063,八十步海寓,盐田区梅沙,22.604955,114.315386,暂无数据,7
2411099662942,江南华府,龙华区龙华中心,22.660189,114.043734,41200元/平,3
2411099573408,天悦园南山,南山区南山中心,22.522894,113.936261,73600元/平,2
2411099844146,翠峰丽景,龙岗区平湖,22.701291,114.148124,34045元/平,3
2411049268919,大信花园,龙华区龙华中心,22.65528719223,114.02780294515,45800元/平,16
2420052687803574,佳兆业时代大厦,龙岗区大运新城,22.711827703447,114.21986322753,暂无数据,2
2411050271488,广三保,宝安区新安,22.567945690095,113.91706306819,40000元/平,2
2411052651913,万科千林山居一期（万科清林径）,龙岗区龙岗中心城,22.757589027953,114.2371402642,32400元/平,29
2411049271883,富通天骏,龙华区龙华中心,22.656814728683,114.02927880928,49400元/平,18
2420030728316915,半岛城邦花园四期,南山区蛇口,22.486216215215,113.94023045854,231293元/平,4
2411049729322,鼎太风华五期,南山区前海,22.523915309863,113.91815154032,98400元/平,4
2411049443473,桦润馨居B区,龙华区龙华中心,22.658946132203,114.0327048265,42500元/平,7
2411049629005,华彩天成居,南山区南山中心,22.523694038031,113.93672524433,92000元/平,4
2420053438740477,宝德云谷大厦,龙岗区大运新城,22.704639,114.210835,暂无数据,3
2420050552549377,清林半山,龙岗区龙岗中心城,22.759475042085,114.23310418971,暂无数据,9
246946510614238,荣超金融大厦,龙岗区大运新城,22.711533,114.221571,暂无数据,1
2411063115491,可乐园,龙华区龙华中心,22.670172,114.005512,52500元/平,4
2411063198373,锦绣花园,龙华区龙华中心,22.653338,114.030079,38600元/平,6
2411099607947,半岛城邦花园二期,南山区蛇口,22.487194,113.938027,101500元/平,8
2411063553834,龙城新苑,南山区南山中心,22.524531,113.93313,64900元/平,12
2411063008841,九州家园二期,龙岗区龙岗双龙,22.732284,114.268985,28000元/平,9
2416234400984589,龙湖山庄,龙华区龙华中心,22.685106,114.035374,40000元/平,20
2420030502815906,金汐11街,龙岗区龙岗双龙,22.735810159137,114.2973601217,暂无数据,2
2411063100394,博林天瑞,南山区大学城,22.590044,113.979482,82700元/平,9
24000000017100,立润富达广场,南山区南头,22.553680305389,113.93593792031,暂无数据,2
2411052631572,余岭山庄,龙岗区龙岗中心城,22.715794914308,114.24747425474,30500元/平,4
2412835551456405,特发和平里二期,龙华区上塘,22.648238,114.01749,62500元/平,4
2411063100394,博林天瑞,南山区大学城,22.590044,113.979482,82700元/平,9
2411063631099,南海玫瑰花园一期,南山区蛇口,22.489865,113.927583,98700元/平,37
2411052731836,新龙岗花园南区,龙岗区龙岗中心城,22.740446,114.260582,28800元/平,5
2411063198373,锦绣花园,龙华区龙华中心,22.653338,114.030079,38600元/平,6
2411049018396,中山苑,南山区南头,22.551232766754,113.93038931341,暂无数据,8
2420020428375029,东森花园,龙岗区龙岗中心城,22.705369,114.24385,32200元/平,17
2411100541656,新城花园龙岗,龙岗区龙岗双龙,22.75324,114.28699,20291元/平,5
