name,site,lat,lng,areaShopTell,areaShopCity,areaShopCityCode,areaShopProvince,areaShopProvinceCode,shopServiceCategory,storeName
苏宁广场店福州,福建省福州市台江区工业路233号苏宁广场B区1F125-126A铺面,26.06,119.29,18558879449,福州市,350100,福建省,350000,"1,2",体验中心
宜家荟聚广场店福州,福马路788号 宜家荟聚广场商场一层01A76号铺位,26.064541,119.366772,13950876085,福州市,350100,福建省,350000,"1,2",体验中心
世欧广场店福州,晋连路18号世欧广场北区一层53B铺位（喜茶正对面）,26.070231,119.32684,18650060812,福州市,350100,福建省,350000,"1,2",体验中心
秀山路店福州,新店镇秀山村100号,26.132894,119.319292,,福州市,350100,福建省,350000,"4,5",服务中心
万达广场店邯郸,滏河南大街101号万达广场1层1018号,36.59619,114.505644,0310-5501833,邯郸市,130400,河北省,130000,"1,2",体验中心
悦然广场店邯郸,南环路306号邯郸悦然广场一层C1005、C1017号商铺,36.565613,114.490907,0310-3169111,邯郸市,130400,河北省,130000,"1,2",体验中心
时代广场店邯郸,河北省邯郸市丛台区邯临路时代汽车广场,36.66,114.56,,邯郸市,130400,河北省,130000,"4,5",服务中心
天涯国际购物中心店三亚,解放一路001号三亚国际购物中心一层B008号商铺,18.236274,109.506628,0898-88238933,三亚市,460200,海南省,460000,"1,2",体验中心
万悦新天地店三亚,海南省三亚市吉阳区育秀路8号万悦新天地C栋一层CL1-22号铺 ,18.29,109.50,17330966678,三亚市,460200,海南省,460000,"2,1",体验中心
永晋汽车城店三亚,海南省三亚市吉阳区师部农场路永晋汽车城G30号,18.30,109.51,,三亚市,460200,海南省,460000,"4,5",服务中心
万达mall店兰州,南滨河西路1399号,36.097290,103.680240,16693165129,兰州市,620100,甘肃省,620000,"1,2",体验中心
五缘湾天虹店厦门,福建省厦门市湖里区金湖路516号五缘湾天虹1006号铺,24.509873,118.160382,15392031668,厦门市,350200,福建省,350000,"1,2",体验中心
集美世茂店厦门,侨英街道滨水中二里32~33号1033铺位,24.602113,118.076472,13666085034,厦门市,350200,福建省,350000,"1,2",体验中心
罗宾森广场店厦门,厦禾路899号罗宾森广场S1-27a、b,24.46896886757769,118.11273924693987,18650815166,厦门市,350200,福建省,350000,"1,2",体验中心
同安乐海店厦门,环城西路639号118铺位,24.720502,118.136009,19859261219,厦门市,350200,福建省,350000,"1,2",体验中心
孙坂北路店厦门,厦门市福建省厦门市集美区孙坂北路570-102号,24.63,118.04,,厦门市,350200,福建省,350000,"4,5",服务中心
创新路店厦门,火炬园创新路2号零跑服务中心,24.5153845,118.129085,,厦门市,350200,福建省,350000,"4,5",服务中心
万虹广场店济南,工业北路60号万虹广场1F107B、108B商铺,36.719135,117.132897,13345131417,济南市,370100,山东省,370000,"1,2",体验中心
丁豪广场店济南,高新区工业南路44号丁豪广场一楼116,36.680959,117.123176,18953199688,济南市,370100,山东省,370000,"1,2",体验中心
弘阳广场店济南,兴福寺路2660号弘阳广场1-1028号,36.673092,116.907905,0531-80992114,济南市,370100,山东省,370000,"1,2",体验中心
中海环宇城店济南,二环南路6638号中海国际社区A-1地块环宇城购物中心B1层B125,36.612773,116.981772,0531-82973699,济南市,370100,山东省,370000,"1,2",体验中心
世纪大道店济南,世纪大道13888号,36.685817,117.156181,,济南市,370100,山东省,370000,"4,5",服务中心
匡山汽车城店济南,二环西路3468号匡山汽车大世界市场东区51号,36.69058,116.935623,,济南市,370100,山东省,370000,"4,5",服务中心
润州万达店镇江,黄山西路19号,32.195186,119.436357,0511-88828866,镇江市,321100,江苏省,320000,"1,2",体验中心
溪云路店镇江,溪云路130号,32.18055,119.52963,null,镇江市,321100,江苏省,320000,"4,5",服务中心
万达广场店芜湖,万达广场一层1206-B,31.3377842411498,118.39957907649872,13155315212,芜湖市,340200,安徽省,340000,"1,2",体验中心
吾悦广场店芜湖,长江中路77号芜湖华强新城吾悦广场1038商铺,31.34042,118.364541,0553-3908889,芜湖市,340200,安徽省,340000,"1,2",体验中心
银湖路店芜湖,香格里拉花园98幢03门面房,31.375605,118.372951,,芜湖市,340200,安徽省,340000,"4,5",服务授权点
兴中广场店中山,石歧区凤鸣路1号（兴中广场B1座B1-1F-03b号）,22.522561,113.366907,18025658201,中山市,442000,广东省,440000,"1,2",体验中心
大信新都汇星汇店中山,南区永安一路18号大信新都汇星汇店1层L115号,22.483177,113.361124,0760-88898075,中山市,442000,广东省,440000,"1,2",体验中心
海港城店中山,小榄镇升平东路一号海港城151卡,22.672656,113.257148,18028397645,中山市,442000,广东省,440000,"1,2",体验中心
远洋大信店中山,东区博爱六路28号远洋广场3幢购物中心0102卡1FA11、1FA12号商铺,22.502159,113.419573,18689353510,中山市,442000,广东省,440000,"1,2",体验中心
百汇时代广场店中山,小榄镇北区社区北秀路43号百汇时代广场一区1层F038-1号商铺,22.685573360465522,113.22938919067384,19928083616,中山市,442000,广东省,440000,"1,2",体验中心
彩虹大道店中山,西区彩虹大道27号,22.546663,113.352265,,中山市,442000,广东省,440000,"4,5",服务中心
城南四路店中山,南区城南四路33号,22.46,113.35,,中山市,442000,广东省,440000,"3,4,5",服务中心
大商千盛广场店漯河,交通路与人民路交叉口千盛百货一层F1S22号商铺,33.570599,114.03952,0395-6190999,漯河市,411100,河南省,410000,"1,2",体验中心
太行山北路店漯河,太行山路与岷江路交叉口向北200米路东102号商铺,33.599033,113.996296,,漯河市,411100,河南省,410000,"4,5",服务授权点
德润广场店宁德,东侨经济开发区万安东路6号德润广场二期9号楼一层F118,26.642527,119.556369,18596663188,宁德市,350900,福建省,350000,"1,2",体验中心
江都万达店扬州,仙女镇新都北路118号扬州江都万达广场1F层1068号商铺,32.44558992162753,119.57746982574464,13358145552,扬州市,321000,江苏省,320000,"1,2",体验中心
新城吾悦广场店扬州,竹西路29号新城吾悦广场1F1028号店铺,32.418829,119.458783,18762793757,扬州市,321000,江苏省,320000,"1,2",体验中心
蜀冈万达店扬州,平山堂西路52号扬州蜀冈万达广场室内步行街1F层1027号,32.41340383837345,119.37507192183595,18952593344,扬州市,321000,江苏省,320000,"1,2",体验中心
荷叶路店扬州,荷叶东路108号,32.448267,119.390201,0514-87759900,扬州市,321000,江苏省,320000,"4,5",服务中心
泰兴万达店泰州,济川街道鼓楼北路333号万达广场1072商铺,32.186185,120.011243,17788331188,泰州市,321200,江苏省,320000,"1,2",体验中心
天虹购物中心店泰州,医药高新区药城大道797号天虹购物中心L1层L104铺,32.394048235858655,119.91019794303904,18936075555,泰州市,321200,江苏省,320000,"1,2",体验中心
万达广场店泰州,济川东路万达广场232号 1层 1037,32.471983,119.916518,13382596959,泰州市,321200,江苏省,320000,"1,2",体验中心
靖江泰和吾悦店泰州,工农路118号泰和吾悦广场A1-20号商铺,32.00552615945588,120.26228184878917,13305260626,泰州市,321200,江苏省,320000,"1,2",体验中心
渔婆北路店泰州,渔婆北路288号,32.04,120.27,,泰州市,321200,江苏省,320000,"4,5",服务中心
远大时代广场店焦作,光亚街道工业路1030号远大时代广场一楼B9-1,35.230246,113.249098,0391-3899978,焦作市,410800,河南省,410000,"1,2",体验中心
芝罘机场路店烟台,山东省烟台市芝罘区机场路208号,37.481747,121.363440,18615003311,烟台市,370600,山东省,370000,"1,2",体验中心
北京南路店烟台,烟台市开发区北京南路2-6号,37.55,121.21,,烟台市,370600,山东省,370000,"3,4,5,2,1",零跑中心
大悦城店烟台,北马路150号大悦城1F-17/18号商铺,37.54556,121.387204,18615003311,烟台市,370600,山东省,370000,"1,2",体验中心
荣盛国际购物广场店沧州,迎宾大道荣盛国际购物广场1层E1049铺,38.290614,116.817932,0317-2022012,沧州市,130900,河北省,130000,"1,2",体验中心
怀特商业广场店石家庄,槐安路105号怀特商业广场1F21-22号,38.022734,114.525996,0311-67695059,石家庄市,130100,河北省,130000,"1,2",体验中心
勒泰店石家庄,中山东路39号勒泰中心一层F1-11B,38.044918,114.5067,15832176773,石家庄市,130100,河北省,130000,"1,2",体验中心
保利广场店石家庄,体育北大街与丰收路交口保利广场购物1020商铺,38.072386,114.532479,15530106000,石家庄市,130100,河北省,130000,"1,2",体验中心
太行大街店石家庄,南村镇西南大街67号,38.06,114.64,,石家庄市,130100,河北省,130000,"4,5",服务中心
西湖万达店南昌,抚生路1888号零跑汽车（万达1058）,28.632946,115.858789,19379115980,南昌市,360100,江西省,360000,"1,2",体验中心
旭辉广场店南昌,南昌经济技术开发区双港西大街899号旭辉江来中心1号商业1F-010,28.743677,115.835676,15907909505,南昌市,360100,江西省,360000,"1,2",体验中心
新城吾悦广场店南昌,南昌高新技术产业开发区艾溪湖77号新城吾悦广场1楼1018号,28.71,115.97,15180195097,南昌市,360100,江西省,360000,"1,2",体验中心
青山湖万达店南昌,京东南大道1666号青山湖万达广场1067店铺,28.644127,115.96289,13767956783,南昌市,360100,江西省,360000,"1,2",体验中心
联发天虹店南昌,红谷滩区绿茵路129号联发广场商业楼部分-129室B1029,28.689335,115.864369,18612359696,南昌市,360100,江西省,360000,"1,2",体验中心
高新大道店南昌,民营科技园388号腾飞大厦一楼,28.69371,115.960205,,南昌市,360100,江西省,360000,"4,5",服务中心
开平天悦汇店江门,长沙街道开平大道1号16幢1212铺位,22.372757,112.665532,18929013127,江门市,440700,广东省,440000,"1,2",体验中心
新会万达店江门,会城启超大道2号万达广场室内步行街一层1033号商铺,22.504177,113.046776,18823080901,江门市,440700,广东省,440000,"1,2",体验中心
江海万达店江门,金星路217号江海万达广场一楼1035铺,22.559707,113.122497,18126657281,江门市,440700,广东省,440000,"1,2",体验中心
汇悦大融城店江门,白石大道166号109室,22.611795,113.082172,18029691631,江门市,440700,广东省,440000,"1,2",体验中心
宏达路店江门,广东省江门市蓬江区宏达路4号 ,22.615135,113.068903,,江门市,440700,广东省,440000,"4,5",服务中心
冈州大道东店江门,会城冈州大道东45号1座,22.53,113.06,,江门市,440700,广东省,440000,"4,5",服务中心
吾悦广场店蚌埠,蚌埠市迎宾大道1155号国际汽车城26栋-1号,32.863611,117.311303,19109659077,蚌埠市,340300,安徽省,340000,"1,2",体验中心
吾悦广场店滁州,敬梓东路678号滁州吾悦广场一层1040号店铺,32.237293,118.336991,0550-3011234,滁州市,341100,安徽省,340000,"1,2",体验中心
夷陵万达广场店宜昌,夷陵万达广场1层1073号,30.760314,111.351734,15334018168,宜昌市,420500,湖北省,420000,"1,2",体验中心
宜昌国际广场店宜昌,沿江大道158号1-05,30.678542,111.310129,13975833635,宜昌市,420500,湖北省,420000,"1,2",体验中心
桔乡路店宜昌,桔乡路491号,30.675547,111.377272,,宜昌市,420500,湖北省,420000,"4,5",服务中心
环球港店驻马店,置地大道与驿城大道交叉口9号,32.999779055521785,113.98930357537488,0396-2128777,驻马店市,411700,河南省,410000,"1,2",体验中心
大商新玛特店（过渡期至5月31日）驻马店,驻马店市驿城区开源大道金龙科技园南门东50米,33.01,114.07,0396-2930999,驻马店市,411700,河南省,410000,"1,2",体验中心
金龙科技园店驻马店,开源大道驻马店金龙科技园,33.01,114.07,,驻马店市,411700,河南省,410000,"4,5",服务中心
皇庭广场店湛江,开发区海滨大道北6号皇庭广场1楼1062 铺,21.250078,110.409856,18319536583,湛江市,440800,广东省,440000,"1,2",体验中心
华都汇店湛江,经济技术开发区绿华路48号华都汇8号商业裙楼第M层S041铺位,21.228356963036255,110.39855345073089,13422363322,湛江市,440800,广东省,440000,"1,2",体验中心
海田车城店湛江,东盛路7号湛江海田国际车城商贸市场第S21-2-1号商铺,21.30,110.38,,湛江市,440800,广东省,440000,"4,5",服务中心
新罗万达店龙岩,万达广场1F0506号,25.055922,117.020652,15080243336,龙岩市,350800,福建省,350000,"1,2",体验中心
吾悦广场店德阳,岷山路三段5号新城吾悦广场1015号,31.080682,104.382375,0838-2376222,德阳市,510600,四川省,510000,"1,2",体验中心
旌阳万达店德阳,旌阳万达广场1068BB-1068BC,31.16023,104.414329,19981000567,德阳市,510600,四川省,510000,"1,2",体验中心
泰山南路店德阳,泰山南路三段301号,31.07,104.39,,德阳市,510600,四川省,510000,"4,5",服务中心
谯城万达广场店亳州,人民路与汤王大道交汇处谯城万达广场室内步行街1F1053号商铺,33.873945,115.76478,0558-5119396,亳州市,341600,安徽省,340000,"1,2",体验中心
春雨汽车城店亳州,春雨汽车城16栋103号,33.825572,115.753104,,亳州市,341600,安徽省,340000,"4,5",服务中心
钟楼PARK店保定,韩庄乡北二环999号钟楼PARK3.1生活方式中心一层116号商铺,38.912483,115.512047,0312-5908899,保定市,130600,河北省,130000,"1,2",体验中心
新世纪车城店保定,长城南大街1485号（世纪车城院内）,38.830057,115.507826,,保定市,130600,河北省,130000,"4,5",服务中心
未来石万达店保定,七一路1999号万达广场一层,38.878708,115.557631,18812028666,保定市,130600,河北省,130000,"1,2",体验中心
吾悦广场店孝感,孝感市孝武大道178号贤良汽车城,30.86,113.98,15827263217,孝感市,420900,湖北省,420000,"1,2",体验中心
孝武大道店孝感,孝武大道178号,30.857335,113.984328,,孝感市,420900,湖北省,420000,"4,5",服务中心
万达广场店泸州,安宁街道万达广场1053号,28.911742,105.420453,0830-6669925,泸州市,510500,四川省,510000,"1,2",体验中心
步步高店泸州,龙马潭区蜀泸大道一段32号步步高广场1021号,28.894304,105.433952,13982766966,泸州市,510500,四川省,510000,"1,2",体验中心
银泰店丽水,宇雷路789号地上一层L1031室,28.440421522276736,119.92752990724932,18329023679,丽水市,331100,浙江省,330000,"1,2",体验中心
万地广场店丽水,花园路16号万地广场1F-X-042A,28.462255677266597,119.92458790974155,13588497513,丽水市,331100,浙江省,330000,"1,2",体验中心
绿谷大道店丽水,南明山街道南锦花苑9幢2-6号,28.416314,119.856153,,丽水市,331100,浙江省,330000,"4,5",服务授权点
天虹商场店漳州,南昌中路39号（悦华城市广场1-2幢商场L1楼层105-A铺位）,24.510269,117.671331,18020681988,漳州市,350600,福建省,350000,"1,2",体验中心
宝龙广场店漳州,梧桥中路宝龙广场30号D1039号,24.517250686887714,117.72402791575718,18965291002,漳州市,350600,福建省,350000,"1,2",体验中心
迎宾大道店漳州,福建省漳州市龙文区迎宾大道325号,24.49,117.74,0596-2134666,漳州市,350600,福建省,350000,"5,4",服务中心
正荣财富中心店莆田,镇海街道荔园东路1688号正荣财富中心购物广场一层B1013-1-2铺位,25.417338,119.029612,18650060812,莆田市,350300,福建省,350000,"1,2",体验中心
胜利南街店莆田,霞林街道胜利南街1686号,25.42,119.01,,莆田市,350300,福建省,350000,"4,5",服务中心
万达广场店南充,江东中路四段万达广场LG层G1029A号,30.77118,106.097555,0817-3577878,南充市,511300,四川省,510000,"1,2",体验中心
友阿国际广场店邵阳,宝庆东路1615号/B116号,27.232676,111.47891,18673991100,邵阳市,430500,湖南省,430000,"1,2",体验中心
万达广场店日照,山东路999号万达广场1层1026号商铺,35.43,119.55,15906330536,日照市,371100,山东省,370000,"1,2",体验中心
吾悦广场店淮北,吾悦广场1层1026铺,33.98483,116.834162,19156183666,淮北市,340600,安徽省,340000,"1,2",体验中心
酃湖万达店衡阳,衡州大道东50号的衡阳酃湖万达广场内1层1033号,26.885359,112.665967,13975125077,衡阳市,430400,湖南省,430000,"1,2",体验中心
银泰城店衡阳,衡阳市高新区华新大道43号银泰红城银泰城一至五期集中商业122室等（银泰红城购物中心一层1011商铺）,26.903610,112.556893,15874109189,衡阳市,430400,湖南省,430000,"2,1",体验中心
顺盈时代广场店清远,人民一路28号顺盈时代广场1－3号商业中心首层商铺1247号,23.675432,113.066105,18898822197,清远市,441800,广东省,440000,"1,2",体验中心
壹悦城店清远,东湖路汇利安广场壹号首层商铺113号（1F087-088/188）,23.709938,113.03595,0763-3582888,清远市,441800,广东省,440000,"1,2",体验中心
附城大道店清远,东城街道长埔下长村委会辖区内奔宝达二手车综合市场1号楼东座A01,23.73,113.04,,清远市,441800,广东省,440000,"4,5",服务中心
潞鼎万达店长治,潞州区太行西街66号潞鼎广场1012C,36.206411,113.109957,15513130186,长治市,140400,山西省,140000,"1,2",体验中心
君悦新天地店长治,长治市潞州区长兴中路619号,36.18548,113.115264,13994616822,长治市,140400,山西省,140000,"1,2",体验中心
体育路店长治,潞州区体育路职业汽修实训楼1栋,36.22,113.09,,长治市,140400,山西省,140000,"4,5",服务中心
万达广场店揭阳,榕东南厝村临江南路揭阳万达广场室内步行街【1F】层【1015】号商铺,23.561478,116.396985,19304047956,揭阳市,445200,广东省,440000,"1,2",体验中心
普宁星河COCO City店揭阳,市区广达北路与环市北路交界路段东南侧时代中心第一层L1S-076号（普宁星河COCO City第一层L1S-076,23.314725,116.161079,0663-2100180,揭阳市,445200,广东省,440000,"1,2",体验中心
环市北路店揭阳,广东省揭阳市榕城区东山环市北路与新河路交界处,23.57344,116.38957,,揭阳市,445200,广东省,440000,"4,5",服务中心
新城宝龙广场店舟山,定沈路699号宝龙广场M1-L1-037号商铺,29.992462,122.210483,13868211880,舟山市,330900,浙江省,330000,"1,2",体验中心
弘生大道店舟山,弘生大道158号,29.99,122.14,,舟山市,330900,浙江省,330000,"4,5",服务中心
碧城广场店韶关,西联镇芙蓉大道18号碧城广场·碧乐坊首层621-622商铺,24.773315,113.555838,0751-8280669,韶关市,440200,广东省,440000,"1,2",体验中心
南郊店韶关,广东省韶关市浈江区乐园镇广韶南路南郊六公里33号,24.75,113.59,,韶关市,440200,广东省,440000,"3,4,5",服务中心
金平万达店汕头,潮汕路61号万达广场室内步行街1F层1017号商铺,23.403504,116.677847,18023250118,汕头市,440500,广东省,440000,"1,2",体验中心
苏宁广场店汕头,苏宁广场首层106号商铺,23.361188,116.716766,13025242678,汕头市,440500,广东省,440000,"1,2",体验中心
汕汾路店汕头,汕头市春源北汕汾公路南侧（汕汾路与衡山路交界处）,23.39,116.72,,汕头市,440500,广东省,440000,"4,5",服务中心
万达店威海,竹岛街道仙姑顶路120号威海万达广场一层1009号商铺,37.449557,122.13874,18669358607,威海市,371000,山东省,370000,"1,2",体验中心
青岛南路店威海,经济技术开发区凤林街道青岛南路198-1号,37.39,122.16,,威海市,371000,山东省,370000,"4,5",服务中心
万达广场店泰安,泰山大街566号泰安泰山万达广场1F层PT-FW2-018店铺,36.181152,117.086885,18554006333,泰安市,370900,山东省,370000,"1,2",体验中心
吾悦广场店泰安,天烛峰路388号1楼1007铺位,36.210994500136714,117.17790606334454,15689672617,泰安市,370900,山东省,370000,"1,2",体验中心
印象汇店马鞍山,雨山东路863号印象汇01-13号,31.672237,118.516894,18955501010,马鞍山市,340500,安徽省,340000,"1,2",体验中心
梦之岛购物广场店百色,龙景西路16号梦之岛购物广场1层L116、L117号铺,23.877235,106.629199,0776-2811188,百色市,451000,广西壮族自治区,450000,"1,2",体验中心
印象汇店肇庆,端州四路8号印象汇广场01-15/72号铺位,23.05699363780429,112.47348715697223,18666773880,肇庆市,441200,广东省,440000,"1,2",体验中心
万达广场店肇庆,桃园路12号万达广场一层1060与1061铺位,23.142146,112.561579,15007581828,肇庆市,441200,广东省,440000,"1,2",体验中心
东岗西路店肇庆,114区肇庆大道南侧之四,23.100315,112.498997,,肇庆市,441200,广东省,440000,"4,5",服务中心
国贸店晋城,红星街与泽州路交汇处晋城国贸中心裙楼商业一层112商铺,35.49686,112.853078,15525512225,晋城市,140500,山西省,140000,"1,2",体验中心
城区中原东街店晋城,中原东街477号,35.477008,112.860330,null,晋城市,140500,山西省,140000,"4,5",服务中心
万达广场店宣城,飞彩办事处水阳江西大道28号万达广场1层1027号,30.935369,118.737846,0563-3311158,宣城市,341800,安徽省,340000,"1,2",体验中心
万达广场店六安,六安市金安区312国道与先生店路交叉口向东50米,31.761236,116.606409,17756462510,六安市,341500,安徽省,340000,"1,2",体验中心
吾悦广场店六安,梅山南路与南苑路交汇处南侧吾悦广场1层1015铺　,31.719711,116.525208,13856495559,六安市,341500,安徽省,340000,"1,2",体验中心
万达广场店晋中,新建北路556号万达广场1层1037号商铺,37.717781,112.73821,15803513822,晋中市,140700,山西省,140000,"1,2",体验中心
鸣李汽贸园店晋中,晋中经济开发区汇通路鸣李汽贸园2号,37.73,112.69,null,晋中市,140700,山西省,140000,"4,5",服务中心
团城山万达店黄石,广州路30号,30.186085,115.002707,18696286868,黄石市,420200,湖北省,420000,"1,2",体验中心
黄金山店黄石,黄石市黄金山工业新区大棋路以南,30.135554,115.067533,,黄石市,420200,湖北省,420000,"3,4,5",服务中心
吾悦广场店钦州,金海湾东大街吾悦广场3号门1056号商铺,21.939042,108.632017,18877752789,钦州市,450700,广西壮族自治区,450000,"1,2",体验中心
扬帆北大道店钦州,扬帆北大道与东泉街交汇处,21.959225,108.65099,null,钦州市,450700,广西壮族自治区,450000,"4,5",服务中心
万达广场店株洲,株洲经济开发区学林街道万达商业广场室内步行街【1F】层【1006A】号商铺,27.88189784134179,113.15949104285222,15874118868,株洲市,430200,湖南省,430000,"1,2",体验中心
美的时代广场店株洲,嵩山路街道珠江北路1036号株洲美的时代广场1F层116-3、116-4号商铺,27.831297,113.08435,18573313239,株洲市,430200,湖南省,430000,"1,2",体验中心
长安路店株洲,湖南省株洲市天元区长安路西（株洲汽车博览园）,27.82,113.06,,株洲市,430200,湖南省,430000,"4,5",服务中心
红都百货店南阳,南阳市卧龙区信臣路涵洞桥西200米路北,33.036356,112.551094,19339551211,南阳市,411300,河南省,410000,"1,2",体验中心
信臣路南阳,高新区信臣路与北京路交叉口向东800米路南,33.03,112.51,null,南阳市,411300,河南省,410000,"4,5",服务中心
新世纪广场店云浮,环市中路的新世纪广场负一楼A12号商铺,22.930324,112.022774,18023369703,云浮市,445300,广东省,440000,"1,2",体验中心
星力城店遵义,万里路星力城A馆,27.677179,106.922943,15120385040,遵义市,520300,贵州省,520000,"1,2",体验中心
吾悦广场店遵义, 共青大道与嵩山路交叉口往东100米 ,27.650746,106.88701,15120385040,遵义市,520300,贵州省,520000,"1,2",体验中心
遵南大道店遵义,龙坑街道遵南大道黔北国际汽车博览中心26号,27.61,106.88,,遵义市,520300,贵州省,520000,"4,5",服务中心
吾悦广场店铜陵,翠湖二路东段88号吾悦广场1015-1016商铺,30.951494,117.86789,0562-5857008,铜陵市,340700,安徽省,340000,"1,2",体验中心
万达广场店玉林,玉东新区旺瑶片区金玉路与胜利路交叉口东北侧【玉林玉 州万达广场】购物中心【1F】层【1010】号商铺,22.634388,110.17994,18677090133,玉林市,450900,广西壮族自治区,450000,"1,2",体验中心
万达广场店淄博,房镇镇中润大道17号万达广场一层1021号,36.838523,118.011596,18853305185,淄博市,370300,山东省,370000,"1,2",体验中心
吾悦店淄博,淄博经济开发区傅家镇世纪路与昌国路交汇处东南角吾悦广场1层1006号商铺内北侧,36.784702,118.024641,19953364003,淄博市,370300,山东省,370000,"1,2",体验中心
山泉路店淄博,山泉路150号,36.75,118.03,0533-8173002,淄博市,370300,山东省,370000,"4,5",服务中心
东城文旅广场店平顶山,诚朴路与矿工路交汇处东城文旅广场一层1-077铺,33.739514,113.332827,0375-3898008,平顶山市,410400,河南省,410000,"1,2",体验中心
神马大道店平顶山,神马大道136号,33.718429,113.313712,,平顶山市,410400,河南省,410000,"4,5",服务中心
宝龙广场店珠海,高新区科技创新海岸南围港湾大道北宝龙广场第一层M1-L1-081的商铺,22.381257,113.551213,0756-8588808,珠海市,440400,广东省,440000,"1,2",体验中心
中海环宇城店珠海,前河北路98号中海环宇城一层169A商铺,22.234297446987185,113.52438493690757,18998191219,珠海市,440400,广东省,440000,"1,2",体验中心
上冲汽车城店珠海,华威路115号厂房1-110,22.30,113.49,null,珠海市,440400,广东省,440000,"4,5,3",服务中心
高旺万达店梧州,高旺路1号梧州高旺万达广场商业广场室内步行街1F层1035号商铺,23.45852,111.28932,13649449278,梧州市,450400,广西壮族自治区,450000,"1,2",体验中心
三龙大道店梧州,广西壮族自治区梧州市长洲区红岭18号路东侧,23.48,111.23,,梧州市,450400,广西壮族自治区,450000,"4,5",服务中心
万达店南平,大红袍路2号万达广场1B008AB铺位,27.366957,118.090312,18039756508,南平市,350700,福建省,350000,"1,2",体验中心
新世界百货店绵阳,临园路东段72号新世界百货1F-052,31.463912,104.742593,19950838856,绵阳市,510700,四川省,510000,"1,2",体验中心
友阿国际广场店郴州,北湖街道国庆北路17号郴州友阿国际广场C1层主力店ZA1003号,25.804099,113.026797,19973508508,郴州市,431000,湖南省,430000,"1,2",体验中心
万华汽车城店郴州,湖南省郴州市北湖区安和街道万华汽车城,25.74,112.95,,郴州市,431000,湖南省,430000,"3,4,5",服务中心
文昌大道店安阳,文昌大道与梅东路交叉口东南角,36.073945,114.302993,,安阳市,410500,河南省,410000,"4,5",服务中心
吾悦广场店宝鸡,高新开发区渭滨大道388号新城吾悦广场1层1039号,34.340103,107.234814,0917-3613288,宝鸡市,610300,陕西省,610000,"1,2",体验中心
丽彩万达店咸阳,玉泉东路10号咸阳丽彩万达广场1层1036-1037铺,34.34,108.69,029-38166678,咸阳市,610400,陕西省,610000,"1,2",体验中心
人民西路店咸阳,人民西路4号正大现代建材家居博览中心院内一层商铺,34.335075,108.69497,,咸阳市,610400,陕西省,610000,"4,5",服务中心
润达国际广场店宜春,凤凰街道黄坡路鼓楼1号润达国际广场1层LI-052/053号商铺,27.794984,114.377119,0795-3135799,宜春市,360900,江西省,360000,"1,2",体验中心
电白万达店茂名,迎宾大道168号电白万达广场一层1021,21.529622,111.012112,18306682357,茂名市,440900,广东省,440000,"1,2",体验中心
东汇城店茂名,油城十路与茂名大道交汇处,21.664428189759608,110.95049689581171,15766721498,茂名市,440900,广东省,440000,"1,2",体验中心
美轮车城店茂名,广东省茂名市茂南区高水路南香路段南香村委会旁美轮车城内,21.65,110.95,,茂名市,440900,广东省,440000,"5,4",服务中心
万达广场店宜宾,叙州区航天路南段7号万达广场1B015B,28.749898,104.64852,0831-8235663,宜宾市,511500,四川省,510000,"1,2",体验中心
万豪城市广场店娄底,万豪城市广场负一楼,27.727145,112.006274,18607380302,娄底市,431300,湖南省,430000,"1,2",体验中心
宏大广场店湘西,武陵山大道与丰达路交汇处宏大广场二期3号裙楼一层1-1021A,39.886766,116.336914,18974355369,湘西,433100,湖南省,430000,"1,2",体验中心
新城吾悦广场店安庆,菱湖南路与龙眠山南路交汇处新城吾悦广场2号门1楼1021店铺 ,30.513282,117.076254,0556-5801188,安庆市,340800,安徽省,340000,"1,2",体验中心
中兴大道店安庆,安徽省安庆市经济技术开发区中兴大道160号,30.55,117.06,0556-5870787,安庆市,340800,安徽省,340000,"1,2,3",零跑中心
东城万达店东营,开发区莒州路29号东城万达广场一楼1010铺位,37.45,118.69,15066007677,东营市,370500,山东省,370000,"1,2",体验中心
竹叶山车城店荆州,荆州大道188号竹叶山车世界C9-106,30.38346,112.203639,,荆州市,421000,湖北省,420000,"4,5",服务中心
万达广场店贵港,贵城街道仙衣路与布山大道交汇处东北角万达商业广场1037号铺,23.116106,109.583862,15878187079,贵港市,450800,广西壮族自治区,450000,"1,2",体验中心
新达诚时代广场店阳江,新江北路1199号新达城时代广场1F-14B、14C铺位号的商铺,21.872205,111.953559,13926381111,阳江市,441700,广东省,440000,"1,2",体验中心
和瑞欢乐城店常德,武陵大道998号和瑞欢乐城二期1层A1005号商铺,29.066282,111.697148,15367793709,常德市,430700,湖南省,430000,"1,2",体验中心
汽车城店（销售）常德,常德市武陵区龙港路汽车配件物流中心2号楼129-132号门面,29.07,111.68,18508430265,常德市,430700,湖南省,430000,"2,1",体验中心
汽车城店（交付服务）常德,常德市武陵区龙港路与三星路交汇处常德零跑中心汽车城店（售后服务）,29.068413,111.675882,0736-7770390,常德市,430700,湖南省,430000,"3,4,5",服务中心
苏宁广场店运城,河东街58号的运城苏宁广场第一层第124号商铺,35.026642,111.003593,17603595775,运城市,140800,山西省,140000,"1,2",体验中心
